epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,6676.27,0.61788,0.35469,0.96305,0.91652,0.8239,0.89121,0.51591,1.49827,0.74899,1.59512,0.0091387,0.0091387,0.0091387
89,6752.01,0.61875,0.35236,0.96354,0.91589,0.82667,0.89125,0.51558,1.49902,0.74745,1.5963,0.0091288,0.0091288,0.0091288
90,6827.75,0.61547,0.34757,0.96026,0.91535,0.82708,0.89087,0.51569,1.49829,0.74811,1.59678,0.0091189,0.0091189,0.0091189
91,6903.17,0.61076,0.35118,0.95613,0.91536,0.82724,0.89059,0.51595,1.49823,0.74898,1.5976,0.009109,0.009109,0.009109
92,6979.26,0.61066,0.3491,0.95697,0.91708,0.82631,0.89096,0.51584,1.49822,0.74899,1.59734,0.0090991,0.0090991,0.0090991
93,7055.13,0.61281,0.34736,0.95306,0.9165,0.82595,0.88986,0.51556,1.49794,0.74912,1.59533,0.0090892,0.0090892,0.0090892
94,7130.99,0.61342,0.35204,0.95749,0.91722,0.82615,0.88992,0.51541,1.49751,0.7488,1.59447,0.0090793,0.0090793,0.0090793
95,7206.81,0.60981,0.34754,0.95736,0.91779,0.82655,0.89018,0.51513,1.49766,0.74829,1.5944,0.0090694,0.0090694,0.0090694
96,7282.4,0.60769,0.34634,0.95754,0.91738,0.82926,0.89105,0.51555,1.49786,0.74666,1.59506,0.0090595,0.0090595,0.0090595
97,7358.3,0.60737,0.34523,0.95511,0.91696,0.8298,0.89139,0.51598,1.49753,0.74612,1.59386,0.0090496,0.0090496,0.0090496
98,7434.03,0.60906,0.34975,0.95638,0.91689,0.83052,0.8917,0.51595,1.49789,0.74633,1.59393,0.0090397,0.0090397,0.0090397
99,7509.63,0.60068,0.34249,0.95145,0.9152,0.83076,0.89201,0.51575,1.49836,0.74547,1.5937,0.0090298,0.0090298,0.0090298
100,7585.71,0.60988,0.34751,0.95365,0.91566,0.83088,0.89205,0.51614,1.49855,0.74472,1.59285,0.0090199,0.0090199,0.0090199
101,7661.77,0.60233,0.34292,0.95168,0.9179,0.82992,0.89192,0.51618,1.49828,0.74399,1.59198,0.00901,0.00901,0.00901
102,7737.28,0.60897,0.34832,0.95657,0.9193,0.8292,0.89195,0.51628,1.49831,0.74341,1.59101,0.0090001,0.0090001,0.0090001
103,7813.63,0.60462,0.34638,0.9535,0.91938,0.83088,0.89237,0.51624,1.49857,0.74275,1.59054,0.0089902,0.0089902,0.0089902
104,7889.48,0.59774,0.34217,0.94653,0.91892,0.83149,0.89251,0.51646,1.49826,0.74234,1.58972,0.0089803,0.0089803,0.0089803
105,7965.13,0.60336,0.34446,0.94908,0.91981,0.83178,0.8926,0.51662,1.49852,0.74226,1.58898,0.0089704,0.0089704,0.0089704
106,8040.9,0.60106,0.34448,0.95405,0.91841,0.83252,0.89303,0.51663,1.49814,0.74203,1.58835,0.0089605,0.0089605,0.0089605
107,8117.27,0.60579,0.34658,0.95518,0.91927,0.83256,0.89267,0.51661,1.49857,0.74251,1.58823,0.0089506,0.0089506,0.0089506
108,8193.28,0.59264,0.33873,0.94746,0.92,0.83256,0.89262,0.51662,1.49855,0.74281,1.58696,0.0089407,0.0089407,0.0089407
109,8269.28,0.60019,0.34273,0.95274,0.92104,0.83319,0.8929,0.51636,1.49882,0.74236,1.58665,0.0089308,0.0089308,0.0089308
110,8345.31,0.59698,0.33955,0.95201,0.92129,0.83281,0.89274,0.51628,1.49891,0.74223,1.58732,0.0089209,0.0089209,0.0089209
111,8421.31,0.59592,0.34047,0.9481,0.92162,0.83279,0.89236,0.5164,1.49907,0.74248,1.5872,0.008911,0.008911,0.008911
112,8497.36,0.59372,0.34078,0.95189,0.92208,0.83248,0.89243,0.51604,1.49938,0.74309,1.58824,0.0089011,0.0089011,0.0089011
113,8573.24,0.59792,0.33826,0.94836,0.92307,0.83281,0.89246,0.51542,1.49983,0.74328,1.58839,0.0088912,0.0088912,0.0088912
114,8648.79,0.59351,0.33977,0.94905,0.92197,0.83317,0.89257,0.51539,1.49982,0.7441,1.58792,0.0088813,0.0088813,0.0088813
115,8724.34,0.59952,0.34183,0.95003,0.92197,0.83221,0.89239,0.5154,1.50001,0.74465,1.58743,0.0088714,0.0088714,0.0088714
116,8799.99,0.59173,0.33718,0.9451,0.92263,0.83221,0.89229,0.5155,1.50029,0.74478,1.58705,0.0088615,0.0088615,0.0088615
117,8875.56,0.58786,0.33487,0.94308,0.92299,0.83209,0.89231,0.5154,1.50064,0.74526,1.58645,0.0088516,0.0088516,0.0088516
118,8951.27,0.59659,0.3409,0.94626,0.92273,0.83278,0.89236,0.51554,1.50086,0.74564,1.58584,0.0088417,0.0088417,0.0088417
119,9026.79,0.59718,0.3405,0.94911,0.92164,0.83304,0.89231,0.51566,1.5011,0.74668,1.58515,0.0088318,0.0088318,0.0088318
120,9103.01,0.59032,0.3402,0.94711,0.92229,0.83347,0.89225,0.51564,1.50142,0.7464,1.58505,0.0088219,0.0088219,0.0088219
121,9178.77,0.59197,0.33884,0.94511,0.923,0.83452,0.89246,0.51554,1.50159,0.74649,1.58443,0.008812,0.008812,0.008812
122,9254.28,0.58593,0.33372,0.94589,0.9227,0.83498,0.89227,0.51551,1.50207,0.74619,1.58483,0.0088021,0.0088021,0.0088021
123,9330.02,0.59685,0.34071,0.94574,0.92235,0.8345,0.89212,0.51537,1.50215,0.74632,1.58423,0.0087922,0.0087922,0.0087922
124,9405.56,0.58751,0.33468,0.94444,0.9231,0.83546,0.89282,0.51545,1.50206,0.74579,1.58354,0.0087823,0.0087823,0.0087823
125,9481.42,0.59014,0.33602,0.944,0.92515,0.83373,0.89294,0.51522,1.50228,0.74628,1.58335,0.0087724,0.0087724,0.0087724
126,9557.07,0.58802,0.33603,0.94531,0.92578,0.83385,0.89344,0.51537,1.50269,0.74582,1.5834,0.0087625,0.0087625,0.0087625
127,9632.89,0.59061,0.33573,0.94612,0.92544,0.83402,0.89388,0.51563,1.50301,0.74552,1.58335,0.0087526,0.0087526,0.0087526
128,9708.33,0.58635,0.33771,0.94275,0.92491,0.83383,0.89328,0.51559,1.50337,0.74614,1.58291,0.0087427,0.0087427,0.0087427
129,9784,0.58545,0.33585,0.94526,0.92393,0.83395,0.89286,0.51506,1.50349,0.74618,1.58296,0.0087328,0.0087328,0.0087328
130,9860.59,0.5868,0.33585,0.94313,0.92375,0.83465,0.89275,0.51466,1.50415,0.74623,1.58337,0.0087229,0.0087229,0.0087229
131,9936.47,0.58861,0.33427,0.94472,0.92278,0.83486,0.89256,0.5146,1.50422,0.74617,1.58302,0.008713,0.008713,0.008713
132,10012.6,0.58536,0.33278,0.93978,0.92285,0.83474,0.89279,0.51444,1.50421,0.74615,1.58196,0.0087031,0.0087031,0.0087031
133,10088.4,0.58715,0.33269,0.94393,0.92222,0.83553,0.89274,0.51453,1.50426,0.74574,1.58107,0.0086932,0.0086932,0.0086932
134,10164.2,0.58533,0.334,0.94144,0.92149,0.83594,0.89261,0.51443,1.5046,0.74622,1.58045,0.0086833,0.0086833,0.0086833
135,10239.8,0.58094,0.33026,0.94193,0.92126,0.83642,0.89257,0.51459,1.50488,0.74554,1.57977,0.0086734,0.0086734,0.0086734
136,10315.3,0.58331,0.33242,0.94161,0.92221,0.83642,0.89284,0.51456,1.50506,0.74588,1.57938,0.0086635,0.0086635,0.0086635
137,10391.2,0.58569,0.33334,0.94763,0.92229,0.83631,0.8927,0.51431,1.50573,0.74569,1.58025,0.0086536,0.0086536,0.0086536
138,10467,0.57639,0.32761,0.94167,0.92481,0.83329,0.89216,0.51414,1.50586,0.74596,1.58054,0.0086437,0.0086437,0.0086437
139,10543.4,0.58108,0.32953,0.94379,0.92434,0.83305,0.89165,0.51365,1.50636,0.74567,1.58134,0.0086338,0.0086338,0.0086338
140,10619.3,0.57774,0.32921,0.94286,0.92545,0.83281,0.89125,0.51333,1.50652,0.74625,1.58153,0.0086239,0.0086239,0.0086239
141,10695.3,0.57942,0.32945,0.94247,0.92484,0.83305,0.89108,0.51324,1.50674,0.74614,1.58133,0.008614,0.008614,0.008614
142,10770.9,0.5837,0.32991,0.94461,0.9236,0.83441,0.89156,0.51299,1.50675,0.74609,1.58092,0.0086041,0.0086041,0.0086041
143,10846.6,0.57244,0.32796,0.93837,0.92398,0.83438,0.89128,0.51281,1.50704,0.74611,1.58117,0.0085942,0.0085942,0.0085942
144,10922.5,0.5744,0.32581,0.93941,0.92432,0.83534,0.89159,0.51319,1.50719,0.7452,1.58198,0.0085843,0.0085843,0.0085843
145,10998.2,0.57445,0.33118,0.93871,0.922,0.8358,0.89173,0.5133,1.50741,0.74534,1.58171,0.0085744,0.0085744,0.0085744
146,11074.1,0.57835,0.32728,0.94314,0.9223,0.83534,0.89175,0.51316,1.50736,0.74491,1.58176,0.0085645,0.0085645,0.0085645
147,11150.6,0.57783,0.32761,0.94041,0.92249,0.83522,0.89154,0.51323,1.5075,0.74509,1.58156,0.0085546,0.0085546,0.0085546
148,11226.4,0.57536,0.3304,0.93955,0.92163,0.83534,0.89137,0.513,1.50731,0.74485,1.5804,0.0085447,0.0085447,0.0085447
149,11302.1,0.58148,0.33258,0.94166,0.92364,0.83534,0.89123,0.51325,1.50717,0.745,1.58013,0.0085348,0.0085348,0.0085348
150,11377.8,0.57426,0.32671,0.93859,0.92495,0.83434,0.89138,0.5131,1.507,0.74467,1.58014,0.0085249,0.0085249,0.0085249
151,11453.7,0.57793,0.32905,0.94166,0.92642,0.8339,0.8913,0.51266,1.50744,0.74495,1.58066,0.008515,0.008515,0.008515
152,11529.5,0.57828,0.32817,0.93903,0.92718,0.83341,0.8913,0.51253,1.50771,0.74434,1.58022,0.0085051,0.0085051,0.0085051
153,11605.2,0.57679,0.32568,0.94072,0.92693,0.83426,0.89142,0.51231,1.50822,0.7444,1.58055,0.0084952,0.0084952,0.0084952
154,11680.8,0.57257,0.32654,0.93649,0.92587,0.83498,0.89158,0.51235,1.50836,0.74374,1.58007,0.0084853,0.0084853,0.0084853
155,11756.7,0.57263,0.32466,0.93511,0.92635,0.83438,0.89163,0.51238,1.50865,0.74298,1.57953,0.0084754,0.0084754,0.0084754
156,11832.9,0.57148,0.32766,0.93305,0.92561,0.83426,0.89161,0.51235,1.50881,0.74248,1.57888,0.0084655,0.0084655,0.0084655
157,11908.4,0.57206,0.32284,0.93438,0.92746,0.8339,0.89184,0.51235,1.50899,0.74138,1.57804,0.0084556,0.0084556,0.0084556
158,11984,0.57695,0.32363,0.93769,0.92725,0.83362,0.89197,0.51216,1.50934,0.7409,1.57776,0.0084457,0.0084457,0.0084457
159,12059.6,0.56999,0.32283,0.93515,0.928,0.83414,0.89229,0.51214,1.50962,0.73994,1.57719,0.0084358,0.0084358,0.0084358
160,12135.1,0.57044,0.32602,0.93416,0.92682,0.83522,0.89248,0.51229,1.50988,0.73922,1.57583,0.0084259,0.0084259,0.0084259
161,12210.8,0.57285,0.32464,0.9364,0.92671,0.83619,0.89256,0.51252,1.50986,0.73802,1.57538,0.008416,0.008416,0.008416
