epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,12848.5,0.52695,0.295,0.94599,0.91932,0.83534,0.89555,0.52256,1.4791,0.6846,1.63746,0.0091189,0.0091189,0.0091189
91,12991.9,0.53538,0.29785,0.94856,0.92139,0.83642,0.89578,0.52289,1.47812,0.68038,1.63701,0.009109,0.009109,0.009109
92,13134.6,0.53268,0.29719,0.94618,0.91741,0.83787,0.89526,0.52276,1.47789,0.68196,1.63596,0.0090991,0.0090991,0.0090991
93,13277.3,0.53465,0.29818,0.95063,0.91762,0.83968,0.89594,0.52269,1.47764,0.68241,1.63562,0.0090892,0.0090892,0.0090892
94,13420,0.53213,0.30019,0.94887,0.9182,0.83828,0.89558,0.52283,1.47753,0.68429,1.63547,0.0090793,0.0090793,0.0090793
95,13563.5,0.53135,0.29484,0.94846,0.9191,0.83613,0.89571,0.52159,1.47825,0.68417,1.63581,0.0090694,0.0090694,0.0090694
96,13706.7,0.5243,0.29642,0.94578,0.92043,0.83467,0.89586,0.52155,1.4776,0.68265,1.63594,0.0090595,0.0090595,0.0090595
97,13849.3,0.52794,0.29598,0.94654,0.91656,0.83617,0.89561,0.52179,1.47694,0.67983,1.63493,0.0090496,0.0090496,0.0090496
98,13992.4,0.53128,0.29535,0.94836,0.91699,0.83559,0.8961,0.52262,1.47656,0.67741,1.63508,0.0090397,0.0090397,0.0090397
99,14135.1,0.52985,0.29673,0.94579,0.92018,0.8345,0.89636,0.52229,1.47662,0.67662,1.63509,0.0090298,0.0090298,0.0090298
100,14277.7,0.52772,0.2937,0.94476,0.92321,0.82982,0.89534,0.5219,1.47602,0.67831,1.63457,0.0090199,0.0090199,0.0090199
101,14420.4,0.52618,0.29377,0.94324,0.92333,0.82972,0.89479,0.522,1.47565,0.67917,1.63381,0.00901,0.00901,0.00901
102,14563,0.52633,0.29222,0.94647,0.92525,0.82799,0.8946,0.52126,1.47562,0.67976,1.63389,0.0090001,0.0090001,0.0090001
103,14705.8,0.52993,0.29536,0.94636,0.9259,0.82872,0.89461,0.52191,1.47506,0.67878,1.63339,0.0089902,0.0089902,0.0089902
104,14848.4,0.52324,0.29219,0.94271,0.92497,0.82944,0.89444,0.5219,1.47527,0.67836,1.63426,0.0089803,0.0089803,0.0089803
105,14991.1,0.52018,0.29526,0.93819,0.92416,0.8292,0.89381,0.52175,1.47515,0.67823,1.63464,0.0089704,0.0089704,0.0089704
106,15133.9,0.52571,0.29253,0.94521,0.92481,0.83004,0.89378,0.522,1.47538,0.67782,1.63487,0.0089605,0.0089605,0.0089605
107,15276.7,0.52197,0.29143,0.94574,0.92558,0.82872,0.89418,0.52195,1.4755,0.67723,1.63501,0.0089506,0.0089506,0.0089506
108,15419.5,0.52431,0.29183,0.94391,0.92462,0.82944,0.89431,0.52163,1.47609,0.67732,1.63546,0.0089407,0.0089407,0.0089407
109,15563,0.5183,0.2884,0.93982,0.92665,0.8292,0.89448,0.5213,1.47703,0.67658,1.63613,0.0089308,0.0089308,0.0089308
110,15705.8,0.52037,0.28844,0.93986,0.92499,0.831,0.89451,0.52155,1.47786,0.67674,1.63682,0.0089209,0.0089209,0.0089209
111,15849,0.52629,0.28953,0.94577,0.92556,0.83076,0.89461,0.52153,1.47826,0.6775,1.6373,0.008911,0.008911,0.008911
112,15992.2,0.51294,0.28692,0.93739,0.9247,0.82986,0.89467,0.52136,1.47852,0.67778,1.63768,0.0089011,0.0089011,0.0089011
113,16135,0.51656,0.28837,0.94119,0.92549,0.83076,0.89454,0.52132,1.47894,0.67772,1.63825,0.0088912,0.0088912,0.0088912
114,16277.8,0.52299,0.28972,0.94256,0.92757,0.82994,0.89512,0.52115,1.47873,0.67736,1.63823,0.0088813,0.0088813,0.0088813
115,16420.6,0.52528,0.28927,0.9451,0.92764,0.83016,0.89461,0.52136,1.47903,0.67735,1.6387,0.0088714,0.0088714,0.0088714
116,16563.3,0.51388,0.28536,0.93843,0.92617,0.83052,0.89444,0.52155,1.47903,0.67776,1.63874,0.0088615,0.0088615,0.0088615
117,16706.2,0.51583,0.2871,0.93937,0.92604,0.8298,0.89494,0.52139,1.47905,0.67806,1.63883,0.0088516,0.0088516,0.0088516
118,16848.9,0.5161,0.29002,0.93951,0.92613,0.82908,0.89482,0.52116,1.47913,0.67817,1.63906,0.0088417,0.0088417,0.0088417
119,16991.6,0.51422,0.28726,0.93929,0.9274,0.82944,0.89531,0.52108,1.47945,0.67734,1.63912,0.0088318,0.0088318,0.0088318
120,17134.3,0.5186,0.28565,0.94463,0.92985,0.82865,0.89517,0.52081,1.48034,0.67675,1.63938,0.0088219,0.0088219,0.0088219
121,17277,0.51126,0.28548,0.93862,0.92956,0.8304,0.89519,0.52072,1.48075,0.67689,1.63972,0.008812,0.008812,0.008812
122,17419.8,0.51641,0.28713,0.93856,0.9274,0.8304,0.89474,0.52055,1.4815,0.67672,1.64056,0.0088021,0.0088021,0.0088021
123,17562.6,0.50917,0.28477,0.9363,0.92817,0.82963,0.89531,0.52055,1.48135,0.67625,1.6407,0.0087922,0.0087922,0.0087922
124,17705.3,0.50755,0.28111,0.93636,0.92849,0.82968,0.8954,0.52067,1.48162,0.67622,1.64093,0.0087823,0.0087823,0.0087823
125,17848.1,0.51152,0.28512,0.93656,0.92858,0.82799,0.8951,0.52073,1.48162,0.67716,1.64127,0.0087724,0.0087724,0.0087724
126,17990.6,0.50984,0.28478,0.93702,0.92757,0.82811,0.89491,0.52045,1.48182,0.67751,1.64173,0.0087625,0.0087625,0.0087625
127,18133.7,0.51558,0.30364,0.94181,0.92694,0.82824,0.89484,0.5203,1.48152,0.67731,1.64188,0.0087526,0.0087526,0.0087526
128,18276.5,0.50589,0.28187,0.93493,0.9309,0.82691,0.89491,0.52015,1.48108,0.67689,1.64197,0.0087427,0.0087427,0.0087427
129,18419.2,0.50729,0.28125,0.93694,0.93235,0.82671,0.89483,0.51985,1.48115,0.67606,1.64208,0.0087328,0.0087328,0.0087328
130,18561.9,0.50933,0.27909,0.93597,0.93284,0.82813,0.89506,0.51995,1.48111,0.67563,1.64201,0.0087229,0.0087229,0.0087229
131,18706.2,0.50672,0.28146,0.93339,0.9349,0.8268,0.89519,0.52025,1.48096,0.6756,1.6419,0.008713,0.008713,0.008713
132,18849.3,0.50773,0.28019,0.93523,0.93509,0.82727,0.89516,0.52052,1.48102,0.67613,1.64181,0.0087031,0.0087031,0.0087031
133,18992,0.50729,0.27891,0.9355,0.93343,0.82739,0.89483,0.52016,1.48129,0.67635,1.64238,0.0086932,0.0086932,0.0086932
134,19134.9,0.51383,0.28524,0.93896,0.93395,0.82787,0.8952,0.52015,1.48141,0.67607,1.64253,0.0086833,0.0086833,0.0086833
135,19277.7,0.50216,0.27981,0.93254,0.93487,0.82727,0.89497,0.52002,1.48122,0.67598,1.64222,0.0086734,0.0086734,0.0086734
136,19420.5,0.50835,0.29446,0.94137,0.9352,0.82572,0.89472,0.52011,1.48164,0.67666,1.64267,0.0086635,0.0086635,0.0086635
137,19563.1,0.50484,0.28082,0.93397,0.93592,0.82685,0.89465,0.51999,1.48186,0.67611,1.64314,0.0086536,0.0086536,0.0086536
138,19705.8,0.5027,0.27833,0.93524,0.93567,0.82727,0.89509,0.51985,1.48193,0.67644,1.64329,0.0086437,0.0086437,0.0086437
139,19848.5,0.50205,0.27884,0.93533,0.93616,0.82691,0.89505,0.52001,1.48234,0.67626,1.64386,0.0086338,0.0086338,0.0086338
140,19991.2,0.50399,0.28029,0.93343,0.93516,0.82697,0.89463,0.51972,1.48243,0.67614,1.6441,0.0086239,0.0086239,0.0086239
141,20133.9,0.50374,0.27767,0.93845,0.93518,0.82714,0.89465,0.51981,1.48275,0.67569,1.64457,0.008614,0.008614,0.008614
142,20276.4,0.50111,0.2765,0.93308,0.93494,0.82751,0.89419,0.51949,1.48311,0.67612,1.64503,0.0086041,0.0086041,0.0086041
143,20419.1,0.495,0.27648,0.9277,0.93352,0.82705,0.89391,0.51938,1.48351,0.6765,1.64549,0.0085942,0.0085942,0.0085942
144,20561.8,0.49979,0.2781,0.93063,0.93406,0.82747,0.89425,0.51928,1.4839,0.67619,1.64596,0.0085843,0.0085843,0.0085843
145,20704.6,0.49699,0.27759,0.93067,0.93383,0.82785,0.89417,0.51924,1.48422,0.67619,1.6468,0.0085744,0.0085744,0.0085744
146,20847.3,0.50202,0.27969,0.93137,0.9332,0.8286,0.89436,0.51929,1.48397,0.67571,1.64701,0.0085645,0.0085645,0.0085645
147,20990,0.50193,0.2797,0.93384,0.9326,0.82884,0.89392,0.51927,1.48382,0.67528,1.64727,0.0085546,0.0085546,0.0085546
148,21132.7,0.50043,0.27963,0.93149,0.93281,0.82946,0.89417,0.51914,1.48396,0.67527,1.64771,0.0085447,0.0085447,0.0085447
149,21275.5,0.50628,0.28022,0.93932,0.93342,0.8292,0.89402,0.51882,1.48401,0.67494,1.64804,0.0085348,0.0085348,0.0085348
150,21418.3,0.49363,0.27554,0.92928,0.93379,0.82905,0.89424,0.51871,1.4834,0.67502,1.64773,0.0085249,0.0085249,0.0085249
151,21561.2,0.49428,0.2751,0.928,0.93323,0.82884,0.89425,0.51844,1.48348,0.67563,1.64783,0.008515,0.008515,0.008515
152,21703.8,0.49263,0.27206,0.92831,0.93437,0.82829,0.89357,0.51828,1.48394,0.67575,1.64828,0.0085051,0.0085051,0.0085051
153,21846.3,0.4923,0.28585,0.92822,0.9346,0.82643,0.89352,0.51839,1.48416,0.6765,1.64864,0.0084952,0.0084952,0.0084952
154,21989.2,0.49598,0.27741,0.9302,0.93467,0.82713,0.89388,0.51833,1.48428,0.67662,1.64892,0.0084853,0.0084853,0.0084853
155,22131.9,0.49477,0.27413,0.92908,0.93513,0.82787,0.89427,0.51833,1.48428,0.67637,1.64918,0.0084754,0.0084754,0.0084754
156,22274.5,0.4894,0.28004,0.92316,0.93472,0.82785,0.89397,0.51811,1.48477,0.67677,1.64991,0.0084655,0.0084655,0.0084655
157,22417.2,0.49681,0.27732,0.93319,0.93471,0.82775,0.89382,0.51811,1.48497,0.67745,1.6501,0.0084556,0.0084556,0.0084556
158,22559.9,0.49372,0.2763,0.93176,0.93469,0.82823,0.89398,0.51809,1.48519,0.67786,1.65036,0.0084457,0.0084457,0.0084457
159,22702.6,0.49555,0.27282,0.93004,0.93459,0.82787,0.89417,0.51817,1.48537,0.67768,1.65058,0.0084358,0.0084358,0.0084358
160,22845.4,0.49554,0.27289,0.93549,0.93387,0.82837,0.89361,0.51803,1.4856,0.67743,1.6508,0.0084259,0.0084259,0.0084259
161,22988.1,0.49816,0.27652,0.93938,0.93323,0.82944,0.89368,0.51803,1.48557,0.67767,1.65105,0.008416,0.008416,0.008416
