epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
108,29967.6,0.9434,0.40833,1.09137,0.96636,0.91315,0.97152,0.67921,1.16262,0.44509,1.39763,0.0089407,0.0089407,0.0089407
109,30244,0.94156,0.4128,1.08847,0.96536,0.91388,0.97132,0.67947,1.16281,0.44478,1.39776,0.0089308,0.0089308,0.0089308
110,30520.4,0.93941,0.41039,1.08656,0.96564,0.91411,0.97127,0.67878,1.16353,0.44479,1.39827,0.0089209,0.0089209,0.0089209
111,30797.1,0.94031,0.40727,1.08902,0.9662,0.91339,0.97114,0.67941,1.16371,0.44521,1.39821,0.008911,0.008911,0.008911
112,31073.6,0.93669,0.40707,1.09045,0.96581,0.91412,0.97106,0.67885,1.16448,0.44552,1.39858,0.0089011,0.0089011,0.0089011
113,31357,0.93262,0.40899,1.08414,0.96335,0.91496,0.97086,0.679,1.16454,0.44611,1.39873,0.0088912,0.0088912,0.0088912
114,31633.6,0.93126,0.40792,1.08398,0.96419,0.91456,0.97091,0.67899,1.16391,0.4463,1.39818,0.0088813,0.0088813,0.0088813
115,31910.4,0.92901,0.40586,1.08375,0.96501,0.91388,0.9707,0.67917,1.16324,0.44656,1.3974,0.0088714,0.0088714,0.0088714
116,32187,0.9244,0.40172,1.08139,0.96203,0.91496,0.97058,0.67889,1.16326,0.4468,1.39758,0.0088615,0.0088615,0.0088615
117,32463.7,0.92567,0.40227,1.08213,0.96264,0.91569,0.97055,0.67873,1.16341,0.4467,1.39817,0.0088516,0.0088516,0.0088516
118,32740.4,0.92219,0.4012,1.0788,0.96005,0.91713,0.97045,0.67873,1.16411,0.44672,1.39874,0.0088417,0.0088417,0.0088417
119,33018.8,0.91997,0.39814,1.07807,0.95898,0.91809,0.97082,0.67908,1.16363,0.44655,1.39856,0.0088318,0.0088318,0.0088318
120,33295.5,0.92505,0.40346,1.08464,0.95918,0.91809,0.97082,0.67959,1.16263,0.44605,1.39767,0.0088219,0.0088219,0.0088219
121,33572.2,0.91865,0.40028,1.08101,0.96089,0.91641,0.97072,0.67976,1.16253,0.4453,1.39761,0.008812,0.008812,0.008812
122,33848.9,0.9149,0.39912,1.07597,0.96195,0.91556,0.97062,0.6795,1.16286,0.44508,1.39783,0.0088021,0.0088021,0.0088021
123,34125.7,0.91245,0.39712,1.07755,0.96081,0.91677,0.97052,0.67961,1.16273,0.44474,1.39777,0.0087922,0.0087922,0.0087922
124,34402.2,0.91208,0.39529,1.07283,0.96061,0.91641,0.97054,0.67983,1.16159,0.44474,1.39658,0.0087823,0.0087823,0.0087823
