epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,21591,0.44676,0.23114,0.90863,0.95764,0.92424,0.9713,0.67264,1.16425,0.42695,1.43352,0.0084952,0.0084952,0.0084952
154,21732,0.44196,0.23351,0.90376,0.95714,0.9252,0.97129,0.67248,1.1641,0.42688,1.43321,0.0084853,0.0084853,0.0084853
155,21873.1,0.43767,0.22779,0.90308,0.95715,0.92554,0.97156,0.67277,1.16429,0.42696,1.43319,0.0084754,0.0084754,0.0084754
156,22014.2,0.43475,0.22631,0.90227,0.95798,0.92538,0.97168,0.67251,1.16476,0.42691,1.43339,0.0084655,0.0084655,0.0084655
157,22155.3,0.44174,0.22747,0.90782,0.95795,0.92592,0.9717,0.67236,1.1648,0.42681,1.43327,0.0084556,0.0084556,0.0084556
158,22296.6,0.44087,0.22942,0.90408,0.95856,0.92496,0.97161,0.67227,1.16519,0.42682,1.43341,0.0084457,0.0084457,0.0084457
159,22437.8,0.44014,0.22627,0.90422,0.95951,0.92448,0.9717,0.67196,1.16537,0.42699,1.4336,0.0084358,0.0084358,0.0084358
160,22578.8,0.44259,0.22899,0.90817,0.9596,0.92484,0.97183,0.67174,1.16527,0.42695,1.43363,0.0084259,0.0084259,0.0084259
161,22720,0.44432,0.23248,0.90931,0.95984,0.92496,0.97181,0.67226,1.1648,0.42687,1.43317,0.008416,0.008416,0.008416
162,22861.1,0.44443,0.22779,0.90753,0.95975,0.92488,0.9718,0.67156,1.16504,0.42661,1.43325,0.0084061,0.0084061,0.0084061
163,23002.2,0.44081,0.23086,0.90732,0.95959,0.9252,0.9719,0.67217,1.16503,0.42644,1.43297,0.0083962,0.0083962,0.0083962
164,23143.4,0.44623,0.22869,0.91052,0.95894,0.92532,0.97186,0.67193,1.16557,0.42645,1.4331,0.0083863,0.0083863,0.0083863
165,23284.6,0.44204,0.22629,0.90736,0.95672,0.92797,0.97189,0.67201,1.16624,0.42614,1.43344,0.0083764,0.0083764,0.0083764
166,23426.2,0.43914,0.22629,0.9032,0.9554,0.92881,0.97192,0.67209,1.16658,0.42597,1.43359,0.0083665,0.0083665,0.0083665
167,23567.8,0.43999,0.2262,0.90793,0.95552,0.92857,0.97184,0.67197,1.16688,0.42574,1.43384,0.0083566,0.0083566,0.0083566
