epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,12251.7,1.25329,0.64873,1.20037,0.89871,0.83571,0.89609,0.51795,1.5028,0.76362,1.4648,0.0086338,0.0086338,0.0086338
140,12339.1,1.25484,0.65168,1.20232,0.89347,0.83763,0.89583,0.51733,1.50561,0.76418,1.4703,0.0086239,0.0086239,0.0086239
141,12426.3,1.24571,0.65056,1.19231,0.88943,0.83739,0.89387,0.517,1.50567,0.76693,1.46791,0.008614,0.008614,0.008614
142,12513.4,1.24268,0.64441,1.18898,0.88845,0.83756,0.89315,0.51697,1.50681,0.76875,1.46927,0.0086041,0.0086041,0.0086041
143,12600.8,1.25382,0.64465,1.19479,0.88716,0.83691,0.89335,0.5166,1.50793,0.76824,1.47076,0.0085942,0.0085942,0.0085942
144,12688,1.24279,0.64295,1.19219,0.89185,0.83546,0.89368,0.51727,1.50806,0.76683,1.47103,0.0085843,0.0085843,0.0085843
145,12775.4,1.25475,0.64711,1.19896,0.89355,0.83281,0.89356,0.51675,1.50846,0.76523,1.47162,0.0085744,0.0085744,0.0085744
146,12862.6,1.24294,0.63978,1.1903,0.88831,0.83535,0.89379,0.51625,1.50964,0.76448,1.47309,0.0085645,0.0085645,0.0085645
147,12967.5,1.25029,0.64442,1.19249,0.889,0.83522,0.89329,0.51601,1.50999,0.76479,1.47142,0.0085546,0.0085546,0.0085546
148,13054.6,1.24922,0.64931,1.19006,0.88695,0.83544,0.89366,0.51634,1.51008,0.76561,1.46973,0.0085447,0.0085447,0.0085447
149,13141.8,1.2453,0.64634,1.19578,0.88949,0.83245,0.89321,0.51559,1.51039,0.76837,1.47006,0.0085348,0.0085348,0.0085348
150,13229,1.24948,0.64906,1.19179,0.88689,0.83487,0.89394,0.51627,1.50998,0.7688,1.46972,0.0085249,0.0085249,0.0085249
151,13316.2,1.24241,0.63823,1.18746,0.88596,0.83739,0.89423,0.5164,1.51053,0.76938,1.47039,0.008515,0.008515,0.008515
152,13403.5,1.24594,0.64268,1.19207,0.88593,0.83691,0.89416,0.5166,1.51096,0.77046,1.4705,0.0085051,0.0085051,0.0085051
